Customer ID,Loan Sanction Amount (USD)
C-4738,-381.84775
C-16435,45764.812
C-44394,1816.116
C-14910,75288.305
C-33214,53796.484
C-47696,-1886.2777
C-38337,179788.72
C-44552,124.184944
C-26630,26089.176
C-28398,86458.05
C-36205,173344.5
C-14696,31578.824
C-42042,544.1127
C-29941,52175.277
C-49347,278.7276
C-4666,-15217.714
C-48065,-218.49094
C-44880,-301.9039
C-39335,26910.273
C-25848,18027.486
C-24867,19189.367
C-26113,166585.77
C-26920,-3759.0269
C-23533,41761.29
C-16231,153.73495
C-45349,371.42477
C-16354,134286.48
C-35690,91897.53
C-30446,30700.318
C-24634,27900.924
C-46210,717.6545
C-3435,23957.97
C-46180,1751.463
C-3525,72304.47
C-994,34214.586
C-11749,21251.457
C-20049,33272.098
C-8769,86076.43
C-14661,12954.995
C-40609,31597.357
C-23,50584.93
C-6865,40225.215
C-45524,212.86417
C-46286,133.09975
C-25909,43479.832
C-3946,336.94415
C-21004,44966.773
C-324,44701.117
C-5688,81210.14
C-4340,59758.61
C-10108,-861.2195
C-33638,38364.652
C-19374,2124.8777
C-35259,25530.684
C-5874,176412.55
C-36604,179100.27
C-25679,30275.6
C-18616,62303.598
C-17598,83550.47
C-48098,537.1126
C-36319,51764.445
C-40007,52030.05
C-35546,21313.713
C-44975,-6612.6562
C-15482,26538.56
C-3957,28517.238
C-14551,59851.04
C-45564,-3238.6455
C-1714,94582.13
C-770,16813.578
C-22693,3950.2075
C-13624,17491.424
C-1188,810.35333
C-30857,132362.38
C-45104,9575.246
C-5485,94353.266
C-11625,102581.57
C-46781,-30.055168
C-14823,75224.72
C-2597,42344.652
C-23874,25558.555
C-41841,-321.4358
C-42175,-430.53186
C-30802,26783.797
C-47202,29617.068
C-25069,24385.379
C-21576,21358.35
C-13616,157802.64
C-8261,52257.668
C-24310,23455.506
C-9633,61020.65
C-43347,27554.064
C-45533,-106.78733
C-32371,29043.139
C-7837,-661.2904
C-19455,46713.2
C-22479,19670.555
C-23563,26288.059
C-39750,27265.223
C-30345,86559.586
C-28209,175308.73
C-49710,2396.3228
C-19220,29420.03
C-30478,41510.6
C-38262,23749.098
C-1481,71071.58
C-8676,41854.758
C-5226,69652.01
C-47678,-451.33368
C-9086,179616.64
C-15644,17104.488
C-23739,47364.285
C-43915,-1177.7509
C-49606,53208.676
C-36035,45054.79
C-3448,96556.57
C-7673,59553.523
C-22943,83735.82
C-24010,50418.242
C-46609,603.02167
C-26529,94760.21
C-4905,33517.793
C-29788,-1001.35925
C-45776,-909.64923
C-31691,27011.354
C-5654,42151.95
C-32119,53316.66
C-12716,12047.42
C-36015,44213.88
C-2913,42.97822
C-35786,-669.0883
C-45668,-55.738457
C-9377,82849.57
C-10579,29324.896
C-41721,988.36786
C-24907,40513.133
C-18118,24825.377
C-43410,1563.5316
C-14547,70362.195
C-9558,94759.19
C-4502,10925.739
C-34473,38552.867
C-15324,67630.66
C-27770,27464.385
C-2168,106475.336
C-16138,-543.80237
C-45169,296.15674
C-47176,1517.2317
C-33822,60561.117
C-44332,1521.7959
C-23260,38281.19
C-19020,78665.45
C-19550,55355.44
C-21569,73964.92
C-29037,50267.637
C-28318,35840.027
C-33340,64961.01
C-25579,61768.94
C-2639,342.5194
C-40094,85519.82
C-4300,3021.4146
C-2901,117098.375
C-48403,-1664.4423
C-36018,159936.0
C-29517,28329.145
C-4650,58318.16
C-14023,123419.06
C-16906,76634.09
C-47230,-2252.495
C-12920,105556.13
C-9498,92986.11
C-14101,62472.965
C-24433,486.64044
C-40102,78865.75
C-3257,84540.164
C-8482,39682.516
C-36804,28655.986
C-42038,-462.88968
C-45159,-22110.773
C-46458,-2777.372
C-20789,71447.76
C-34915,12084.349
C-44386,-1809.6658
C-20127,11881.196
C-29316,108803.0
C-18145,-117.98443
C-20833,26033.965
C-11452,32057.254
C-5298,18460.217
C-37614,56347.094
C-25569,93190.78
C-13160,-235.77164
C-3695,42220.066
C-15250,-292.5703
C-43441,1367.5702
C-31459,70305.88
C-24652,179241.44
C-16107,108438.14
C-26390,113652.06
C-43248,401.72934
C-627,79659.83
C-29959,64969.707
C-44730,-1143.4861
C-16284,133748.98
C-5867,60089.355
C-42422,1823.3752
C-32556,51092.098
C-26130,122539.086
C-42565,1599.8417
C-44297,-2798.6008
C-36655,114996.875
C-49675,98777.47
C-49472,-3091.9265
C-48644,403.29465
C-17582,24883.607
C-34412,114203.43
C-45535,824.0987
C-48766,418.9166
C-32059,80788.69
C-31924,21000.0
C-31293,107994.945
C-46517,339.5364
C-802,52696.34
C-32380,113794.2
C-44253,-2017.9913
C-38360,26829.797
C-17631,10.479825
C-40902,16639.533
C-48817,-450.6926
C-14753,184669.88
C-15728,141.20314
C-24236,66887.32
C-48294,-160.09785
C-3069,50789.715
C-8244,51830.72
C-18944,19156.361
C-17264,-46.55235
C-19345,24949.395
C-25505,39078.316
C-11968,50778.395
C-4972,27973.385
C-1293,44542.406
C-41835,124426.08
C-47089,-175.44325
C-11959,54527.22
C-31635,50770.523
C-10937,158711.78
C-21513,179318.4
C-42575,-48.08163
C-21023,20769.412
C-31914,-54.422543
C-32666,31976.994
C-37797,210935.16
C-47020,59.99081
C-13903,47682.062
C-15586,104822.875
C-8891,71049.72
C-18437,75493.84
C-25901,19067.074
C-24177,137961.6
C-11721,45561.547
C-31030,115279.6
C-19633,69538.2
C-25144,64255.574
C-23900,10540.279
C-27646,71903.164
C-13574,61331.598
C-2954,91149.336
C-14174,-554.36
C-19858,50678.754
C-39883,164023.95
C-630,25930.553
C-6650,82216.71
C-10277,139103.8
C-38021,26690.36
C-37172,10239.746
C-37706,46184.215
C-49092,97.010124
C-45241,-8344.49
C-38740,140570.16
C-3076,2381.5264
C-4907,31256.736
C-21824,53044.145
C-48380,-2533.622
C-5522,-607.1934
C-20368,15917.558
C-33714,64450.848
C-24510,57450.855
C-48878,305.1803
C-34734,20764.799
C-543,56034.434
C-27452,171.48663
C-28772,68115.96
C-38681,119.900986
C-16493,17390.441
C-34861,175346.16
C-12257,89335.65
C-19828,164242.17
C-30427,20846.133
C-6712,41178.93
C-20811,116580.2
C-23389,72411.74
C-40647,50573.926
C-4221,25439.041
C-39343,68040.94
C-18782,46538.78
C-42373,-671.30945
C-15061,29644.338
C-24572,51518.723
C-26125,124559.03
C-17095,129827.4
C-5854,175389.84
C-43396,92.88254
C-36601,51289.95
C-8656,25792.225
C-5554,44086.297
C-34365,117114.84
C-27971,6305.551
C-29553,40484.703
C-9929,779.0
C-3653,64497.625
C-3629,33631.414
C-30679,177412.3
C-11574,47346.324
C-15671,87743.55
C-27507,45343.72
C-37795,1150.9407
C-41727,577.655
C-29152,2168.6267
C-10342,109059.97
C-4248,132660.73
C-11499,13327.997
C-33027,29044.77
C-22437,30396.924
C-18669,52653.37
C-39759,64906.484
C-15724,86864.88
C-11389,9077.88
C-21768,-269.48566
C-25382,104465.29
C-46691,340.23358
C-36150,4142.827
C-13090,118944.42
C-19473,136750.16
C-7863,51271.992
C-46399,75897.12
C-15551,52629.96
C-3914,45845.914
C-14317,140597.84
C-29514,26402.674
C-612,533.64166
C-39770,49222.996
C-28570,135809.81
C-13523,31357.07
C-31923,54154.6
C-557,52294.24
C-5404,-1288.323
C-41264,105973.15
C-12972,43593.492
C-32076,187452.45
C-3805,89623.0
C-39653,101486.805
C-15534,15634.728
C-43766,837.34393
C-30184,-2667.9106
C-40053,-2504.4387
C-21190,61967.7
C-17244,301.81708
C-25752,20707.756
C-10726,-420.19064
C-48052,-135.5946
C-23195,21723.848
C-13763,96828.61
C-8030,103084.99
C-10093,141630.22
C-33107,75144.68
C-47080,-952.6524
C-42404,-825.3554
C-11750,16419.969
C-31270,30096.078
C-23119,33542.55
C-30844,24946.258
C-34202,23084.33
C-26094,41846.266
C-6256,22903.861
C-9158,19652.441
C-16286,18942.486
C-30678,577.0159
C-43814,515.48224
C-17002,38466.96
C-27169,18282.03
C-16538,51333.574
C-36528,861.51117
C-14622,76266.85
C-23432,70935.77
C-2741,17536.648
C-30163,179.20988
C-48395,725.0407
C-17454,74632.74
C-3841,5444.239
C-2349,55213.266
C-31901,160221.9
C-2717,34650.32
C-21737,21180.695
C-19723,85182.43
C-45603,169.45361
C-8555,26931.297
C-5615,23963.107
C-26375,26809.117
C-4148,165053.2
C-43240,-184.82199
C-43368,2796.7942
C-10859,67465.44
C-45185,369.81967
C-11405,152735.56
C-27077,55056.28
C-29492,963.17725
C-2445,35543.535
C-8153,-2529.985
C-22064,32749.799
C-36332,93059.016
C-46150,2876.077
C-11742,50766.32
C-32853,34837.555
C-45572,-1180.9397
C-6414,82138.52
C-37381,25416.734
C-37892,105995.93
C-16129,29378.89
C-23191,81690.52
C-46497,-358.47598
C-14638,66357.15
C-20353,13062.591
C-24225,102.89154
C-30984,79837.94
C-15498,47021.457
C-21264,32436.74
C-9357,21467.31
C-41445,1932.0411
C-42187,58502.97
C-44099,2655.3652
C-16847,53825.812
C-9234,65516.363
C-45836,-223.0228
C-33774,62669.918
C-20142,28993.402
C-18938,84707.22
C-21837,46881.035
C-6746,132103.89
C-26962,67607.49
C-47211,-1296.0935
C-30122,108.1626
C-37602,238350.2
C-8303,19873.994
C-40044,103924.16
C-46626,-922.04584
C-11013,54740.047
C-29992,146883.22
C-38409,101466.7
C-38102,43180.344
C-35350,13454.4
C-40689,72436.4
C-6101,22553.006
C-23619,58362.887
C-30925,164515.73
C-22675,13517.31
C-42096,59321.137
C-47527,1086.2247
C-31239,195756.86
C-2554,71219.16
C-49911,-4336.181
C-29937,14868.875
C-23812,59870.367
C-39277,34743.71
C-33833,77784.22
C-41213,133062.31
C-4135,51860.047
C-18708,52092.996
C-8476,55720.39
C-38386,27350.287
C-28085,1654.0829
C-47960,-1603.2687
C-33972,54902.25
C-40786,96615.23
C-40820,63608.805
C-31919,54585.727
C-6059,68513.54
C-31032,55046.074
C-20548,175588.97
C-11516,61204.504
C-18642,85210.0
C-49934,472.01144
C-42320,163.73125
C-21511,51110.58
C-1098,46387.297
C-14656,17081.088
C-41631,-406.58325
C-6195,14123.97
C-5825,-488.93597
C-7919,-110.7019
C-27904,-754.6807
C-47922,75.411
C-44793,15.973922
C-23581,38648.82
C-24929,91788.695
C-20543,-566.3368
C-22213,132946.4
C-24959,20179.99
C-11848,102283.56
C-29845,53338.473
C-31224,132404.6
C-17220,65595.41
C-44806,-971.5234
C-35172,9998.798
C-32427,38456.293
C-4582,53523.895
C-17807,-5860.166
C-26614,33578.277
C-49236,563.0984
C-18975,33891.164
C-31946,29586.355
C-13243,17192.756
C-34372,65023.234
C-18862,70041.27
C-47087,-1130.84
C-5657,189813.0
C-36496,84860.79
C-38254,37386.83
C-17237,108673.23
C-23366,35092.54
C-19571,81864.42
C-39576,17001.82
C-14636,37619.523
C-34197,1931.9171
C-6544,33293.523
C-25846,81140.164
C-18457,190861.6
C-13656,49459.58
C-14587,29570.422
C-31243,26560.643
C-2382,31745.854
C-25414,53286.266
C-8078,128214.07
C-48756,-184.8815
C-42386,645.5268
C-8316,27897.771
C-17572,14278.385
C-10200,569.47833
C-42256,1382.9133
C-43335,1034.7131
C-12621,11674.399
C-16486,50481.176
C-19258,43143.68
C-42927,2026.7197
C-44168,-2498.4087
C-1934,42068.992
C-34797,15959.137
C-45913,923.1865
C-33786,57533.58
C-26120,30474.365
C-35843,31525.795
C-15918,46317.28
C-3830,50685.58
C-28038,24353.56
C-34195,75066.29
C-16154,76795.99
C-4990,4983.7944
C-12042,-406.29144
C-13057,91492.03
C-49848,-8062.3755
C-11204,172152.88
C-7173,48232.773
C-9101,60523.695
C-26013,25.12408
C-10526,112954.6
C-28569,358.5798
C-42979,234.53624
C-49308,472.94186
C-41854,-29.349678
C-36373,52792.99
C-9090,-291.86304
C-9945,68627.77
C-27388,24908.645
C-13650,29495.936
C-18031,51211.797
C-34736,14441.023
C-37635,52356.484
C-18531,86539.16
C-31849,12900.414
C-806,110400.56
C-48968,189749.95
C-17789,16637.643
C-32298,21319.746
C-23448,181.04536
C-11508,107224.09
C-26800,42478.242
C-19673,-360.18768
C-5620,52124.67
C-25389,8090.092
C-24672,43234.203
C-26959,26877.643
C-15315,50753.39
C-35566,94946.44
C-7935,142416.78
C-33127,54631.973
C-47371,1118.0869
C-28506,37716.656
C-20604,114748.195
C-48843,-103.51562
C-47313,292.81042
C-7035,29723.145
C-10099,100303.125
C-9733,74068.734
C-10613,52144.59
C-35623,33276.527
C-47760,-859.3448
C-16995,95604.3
C-33178,79403.375
C-9138,118878.85
C-18277,40947.332
C-31203,93540.375
C-16925,-224.84294
C-46861,122.14172
C-23029,135679.5
C-26804,82449.266
C-21627,152862.08
C-27104,93334.83
C-5031,54716.586
C-11053,76559.67
C-395,16608.254
C-9371,94068.52
C-35585,116958.38
C-46897,206.16113
C-9679,43008.27
C-49906,112814.805
C-69,67354.69
C-25813,37603.527
C-41483,6.47501
C-35613,31409.494
C-1118,111866.38
C-31023,48981.89
C-46911,-2648.226
C-25237,55396.52
C-42662,4498.103
C-29162,107825.1
C-36012,20427.361
C-6148,20671.303
C-31027,77201.73
C-6686,-1040.8073
C-26646,24841.998
C-1745,-25.780117
C-25166,22102.64
C-10774,93641.86
C-10020,46277.547
C-46598,541.20325
C-2857,53489.04
C-21728,27232.707
C-39332,81504.01
C-49617,117.979706
C-35824,59004.645
C-12161,72506.83
C-33604,43763.74
C-14698,17837.916
C-21703,25523.986
C-38190,62047.79
C-16775,31264.717
C-22495,36605.168
C-45432,673.9957
C-2143,83414.15
C-46842,-245.8332
C-34208,27917.16
C-48204,-6250.4956
C-35496,236.35442
C-4570,188670.19
C-40813,76453.445
C-49764,-4767.9614
C-44627,-34.19826
C-5001,12828.824
C-11329,18189.744
C-21321,13865.332
C-45977,562.68274
C-20842,80741.39
C-8028,52971.766
C-11756,11805.2
C-14135,217885.39
C-9875,39340.027
C-46039,633.04456
C-48977,76900.055
C-18137,124715.9
C-1807,57028.754
C-5420,103149.91
C-47759,-174.08511
C-1399,47394.035
C-41505,-396.80438
C-47544,-108.80156
C-33689,97282.77
C-21398,84598.88
C-33429,0.30407047
C-23225,32647.525
C-973,46536.59
C-39961,36456.76
C-32067,42877.684
C-30717,154122.73
C-34891,-399.4099
C-36777,17409.934
C-48591,10923.206
C-36444,30448.201
C-29420,148018.2
C-239,40835.023
C-21455,210130.44
C-6043,48504.883
C-28327,46237.81
C-4160,91273.19
C-35782,13242.976
C-13179,44199.453
C-10029,73166.74
C-18780,-982.6289
C-27716,118737.26
C-37037,127089.375
C-14646,123603.21
C-26506,55353.633
C-39049,24511.184
C-555,24052.805
C-22719,42301.227
C-964,16765.035
C-12220,21204.87
C-46815,750.43933
C-23350,-193.73972
C-45001,-19.849792
C-22500,106012.25
C-31327,2878.4902
C-21602,12283.885
C-43707,390.1025
C-47825,432.50232
C-34393,57100.816
C-21164,9425.33
C-24541,71038.27
C-23825,24858.531
C-6747,40008.035
C-3835,55956.875
C-40292,58804.676
C-26225,-486.3746
C-1993,29447.09
C-22221,23501.553
C-1077,79514.36
C-36667,-1211.4268
C-46867,1056.2183
C-23427,65074.547
C-27168,106637.58
C-48769,-611.4366
C-37236,83106.4
C-42538,945.0181
C-6741,28917.479
C-149,58582.54
C-48379,1673.8488
C-13789,26985.746
C-9350,20688.088
C-36135,236.79947
C-9979,-426.82205
C-11086,19154.371
C-9208,66018.13
C-49192,-1704.6816
C-3677,17577.443
C-4251,17081.809
C-2081,18445.816
C-8168,147690.67
C-2500,112295.2
C-44928,-277.7984
C-24306,106208.59
C-27190,98936.79
C-43553,298.438
C-15912,30263.957
C-8280,64872.438
C-23142,101127.61
C-38442,83254.83
C-48451,-3844.5015
C-48515,-2188.926
C-42341,-624.12177
C-5188,29582.145
C-13949,973.43677
C-45213,55.05498
C-26727,49617.5
C-25173,57859.51
C-31786,46222.863
C-29029,38624.5
C-45582,675.16595
C-20138,48609.94
C-38673,20240.625
C-21948,20974.53
C-24431,144940.8
C-28931,125959.59
C-45629,289.82986
C-11136,75984.44
C-45805,-2308.385
C-34903,41349.824
C-11340,16530.932
C-25838,50053.676
C-33537,108942.04
C-2055,77406.195
C-41001,17940.506
C-22658,90546.91
C-17297,56883.062
C-23337,19924.686
C-46706,-414.48727
C-33699,112941.56
C-12322,21426.078
C-27187,33622.918
C-38147,18702.914
C-7148,26026.25
C-22087,55339.06
C-33792,29435.092
C-47822,-211.69269
C-25285,4341.5356
C-11672,76675.234
C-35347,147566.67
C-19630,49779.582
C-49898,1257.0955
C-43626,-5683.1226
C-13909,20091.158
C-32703,86807.516
C-43499,1113.5363
C-34554,25021.201
C-40688,38425.285
C-7900,63251.348
C-24241,18215.28
C-22944,119293.664
C-21663,39389.883
C-39407,6549.2314
C-34534,41420.766
C-26203,33768.02
C-37175,74550.555
C-33076,193248.05
C-7825,-74.61101
C-42370,412.4143
C-44616,7875.719
C-4444,33101.164
C-34021,21977.768
C-3023,44743.348
C-31231,94547.555
C-47700,-1164.6093
C-27212,43960.715
C-21303,37958.54
C-49343,-1467.534
C-6685,27530.701
C-9980,27392.105
C-8647,79522.37
C-33344,27334.016
C-47928,213.89188
C-24784,54486.992
C-40344,38988.816
C-7878,78397.73
C-43670,8118.256
C-19386,25366.053
C-41168,37026.47
C-36361,143097.0
C-5795,115581.43
C-31445,57922.594
C-25312,26810.418
C-14074,169196.48
C-2637,62483.008
C-10413,41376.68
C-11313,14230.009
C-42652,36828.246
C-45050,625.7569
C-36751,58342.934
C-33065,61802.062
C-29716,78832.695
C-36300,-972.63184
C-5029,27714.35
C-28977,-314.0463
C-45619,418.5477
C-46694,-1625.563
C-44338,-287.49564
C-40778,34279.516
C-31240,50378.9
C-30897,12232.337
C-7226,33852.566
C-33058,17122.148
C-25300,-619.46625
C-48503,231.01578
C-15783,-130.78748
C-9317,95385.95
C-37481,16020.783
C-48355,2607.1204
C-505,132491.11
C-15865,210920.38
C-47168,-665.47906
C-34866,172692.8
C-42544,-278.96936
C-11057,-666.37396
C-31342,93325.88
C-39499,92748.44
C-19086,20431.379
C-23492,23738.016
C-36301,19059.525
C-6555,45625.52
C-30923,1124.982
C-10782,33961.07
C-11475,26607.41
C-4773,86996.94
C-3913,23530.984
C-4462,9342.374
C-4331,26987.488
C-2733,68166.31
C-16754,46821.164
C-33152,56855.19
C-1773,88361.15
C-47849,-469.72165
C-20273,41238.375
C-38062,138712.67
C-14281,79694.89
C-10597,32020.494
C-14717,36963.44
C-8337,26744.41
C-41095,87270.79
C-45778,290.86536
C-28239,73017.86
C-37492,13473.669
C-25333,27618.775
C-13883,7946.4463
C-40797,27512.992
C-34714,59064.81
C-12351,57085.29
C-10064,83246.08
C-30737,80351.17
C-42684,-8.298749
C-18607,131.87608
C-46593,633.376
C-28064,18616.357
C-36532,83931.59
C-31800,22665.658
C-8419,-281.81454
C-5153,54987.414
C-15747,237285.31
C-12989,55458.562
C-9995,63279.23
C-19277,47533.89
C-46607,-1575.7485
C-2729,14877.263
C-14844,76937.55
C-4826,80389.63
C-3072,117816.66
C-15988,-624.1047
C-3264,103942.7
C-1366,113463.85
C-30267,278.05905
C-11645,67633.1
C-5490,80609.18
C-21748,75610.46
C-2213,88670.63
C-28211,16230.909
C-20572,125334.1
C-27347,76885.305
C-6395,83762.95
C-617,103139.43
C-31185,103857.94
C-25035,9673.326
C-6142,31168.645
C-35733,109106.62
C-27779,104518.055
C-3394,36836.61
C-11804,29848.412
C-27372,-2369.51
C-35984,65838.66
C-20787,13946.185
C-6206,-398.4408
C-40802,29504.938
C-39191,169176.16
C-10256,11759.121
C-17757,19516.186
C-7698,49951.39
C-7761,45658.516
C-3571,27479.521
C-25591,30934.143
C-15963,46137.062
C-558,-2549.9766
C-7010,104073.54
C-26054,105017.24
C-18571,101216.836
C-10846,26458.143
C-386,35307.863
C-8911,17368.877
C-48089,653.5878
C-5709,101203.62
C-35788,151471.08
C-2420,71619.83
C-13932,74671.5
C-7526,60831.48
C-45332,-1298.611
C-15137,98320.086
C-21770,29759.123
C-23049,149479.89
C-16684,15637.466
C-19501,-281.77484
C-26146,50617.934
C-44333,-622.37665
C-21265,102958.305
C-23069,64479.434
C-47462,-396.83743
C-34084,171548.17
C-18757,-1767.6396
C-17744,-451.25754
C-12266,15192.704
C-42430,231.38554
C-39124,20481.584
C-29830,55629.082
C-40351,58006.758
C-12559,35473.77
C-34014,144958.28
C-25341,168261.0
C-46758,206.97688
C-42111,-603.32416
C-27610,16995.96
C-15099,3105.785
C-47898,-6610.32
C-11916,96340.39
C-17716,72478.37
C-17195,28106.816
C-31382,35918.55
C-36228,24.384548
C-17077,41658.215
C-13723,25810.268
C-26595,29715.957
C-49715,94696.414
C-17060,27189.328
C-14149,-478.5548
C-6309,-437.43185
C-31623,29792.818
C-4781,15956.983
C-49011,253.03778
C-30702,33879.062
C-16167,26828.297
C-7096,59118.504
C-21854,24186.15
C-30213,-50.20881
C-37680,-447.32376
C-29400,52560.05
C-46279,911.4256
C-30350,38106.555
C-7438,6.956853
C-37282,68938.15
C-21473,45386.89
C-5910,81438.164
C-43554,35.05546
C-49577,-429.07895
C-21571,27454.016
C-32698,23921.549
C-38540,125958.695
C-37074,168017.16
C-5545,82859.71
C-10103,175505.9
C-14926,83097.305
C-19042,57622.492
C-37675,44497.45
C-27069,-254.03358
C-3570,58683.098
C-29108,27360.682
C-29626,56350.844
C-33664,15702.689
C-27927,26756.13
C-10580,37320.5
C-27900,165383.94
C-26374,32876.176
C-45170,-761.9559
C-44908,267.1296
C-33376,105121.58
C-28522,117029.695
C-42091,361.1267
C-5235,-729.8965
C-33673,23619.951
C-20791,50244.453
C-47862,1609.1174
C-43343,125.637344
C-3762,52921.723
C-14138,17781.336
C-17472,80954.92
C-28004,17212.734
C-46009,-106.250145
C-35955,47191.305
C-29282,24034.092
C-43205,187.89252
C-1299,61018.85
C-40363,83418.08
C-6130,62098.836
C-23980,65718.56
C-20121,438.96396
C-34699,35036.668
C-45171,-237.11401
C-21285,-230.41214
C-43546,553.43976
C-20571,139609.48
C-46106,279.42908
C-33063,11820.238
C-5609,14670.003
C-774,26117.07
C-2543,42925.96
C-6495,53555.39
C-14411,60515.145
C-38088,26653.473
C-10926,46499.773
C-38591,70570.375
C-21797,16324.978
C-38573,34.326942
C-33640,40663.562
C-7741,10486.9795
C-40808,69311.84
C-9823,17608.125
C-5398,48736.938
C-38215,125066.09
C-12336,81640.05
C-24191,58231.99
C-9507,-90.51762
C-49332,762.8713
C-43863,-1764.4586
C-3031,29842.293
C-45813,168.77284
C-35957,127403.08
C-18795,156.96962
C-20796,-430.88095
C-44164,299.4615
C-13977,-1913.7991
C-18869,91906.76
C-22932,-463.5773
C-16153,58313.836
C-40340,30367.367
C-36504,26311.81
C-13306,45365.98
C-14356,106531.12
C-2476,24720.58
C-5242,98374.1
C-1564,386.15503
C-11108,71002.516
C-29678,4.95403
C-41604,2370.4895
C-39047,17587.873
C-3192,51156.203
C-15800,32948.53
C-20399,939.4466
C-49655,1372.8678
C-43952,-616.8973
C-11227,52547.758
C-24522,121269.89
C-42506,351.12537
C-35889,81836.53
C-42290,1221.4253
C-34223,-185.85889
C-45351,-80.28834
C-2752,91680.52
C-41291,6548.9185
C-27801,61661.508
C-17810,152789.33
C-40547,32031.01
C-36367,210643.0
C-8263,40706.992
C-37205,56516.707
C-32574,111624.32
C-8562,16946.219
C-851,54108.1
C-30325,-1145.2137
C-17922,98732.82
C-6715,23907.146
C-47178,-725.4284
C-47101,-2452.8137
C-17045,47996.523
C-17813,107160.3
C-1264,68412.57
C-39625,97665.414
C-22475,28787.482
C-14662,39886.41
C-2000,11601.956
C-37673,30672.094
C-41450,200797.81
C-10240,91878.02
C-45870,-6667.9404
C-22984,59073.977
C-1998,81241.24
C-35881,1291.1505
C-48837,-610.24255
C-16232,154713.52
C-37369,-779.5476
C-37302,180955.95
C-345,37154.344
C-30260,61594.117
C-49933,0.117406845
C-46676,304.3344
C-1375,115200.54
C-21018,16352.813
C-39120,46369.934
C-1941,49390.254
C-25967,199276.03
C-41519,74.88371
